1, gpu_percent:   95% | 7517MB
61058, gpu_percent:   98% | 7517MB
61059, gpu_percent:   98% | 7517MB
61060, gpu_percent:   98% | 7517MB
61061, gpu_percent:   98% | 7517MB
61062, gpu_percent:   98% | 7517MB
61063, gpu_percent:   98% | 7517MB
61064, gpu_percent:   98% | 7517MB
61065, gpu_percent:   98% | 7517MB
61066, gpu_percent:   98% | 7517MB
61067, gpu_percent:   98% | 7517MB
61068, gpu_percent:   98% | 7517MB
61069, gpu_percent:   98% | 7517MB
61070, gpu_percent:   98% | 7517MB
61071, gpu_percent:   98% | 7517MB
61072, gpu_percent:   98% | 7517MB
61073, gpu_percent:   98% | 7517MB
61074, gpu_percent:   98% | 7517MB
61075, gpu_percent:   98% | 7517MB
61076, gpu_percent:   98% | 7517MB
61077, gpu_percent:   98% | 7517MB
61078, gpu_percent:   98% | 7517MB
61079, gpu_percent:   98% | 7517MB
61080, gpu_percent:   98% | 7517MB
61081, gpu_percent:   98% | 7517MB
61082, gpu_percent:   98% | 7517MB
61083, gpu_percent:   98% | 7517MB
61084, gpu_percent:   98% | 7517MB
61085, gpu_percent:   98% | 7517MB
61086, gpu_percent:   98% | 7517MB
61087, gpu_percent:   98% | 7517MB
61088, gpu_percent:   98% | 7517MB
61089, gpu_percent:   98% | 7517MB
61090, gpu_percent:   98% | 7517MB
61091, gpu_percent:   98% | 7517MB
61092, gpu_percent:   98% | 7517MB
61093, gpu_percent:   98% | 7517MB
61094, gpu_percent:   98% | 7517MB
61095, gpu_percent:   98% | 7517MB
61096, gpu_percent:   98% | 7517MB
61097, gpu_percent:   98% | 7517MB
61098, gpu_percent:   98% | 7517MB
61099, gpu_percent:   98% | 7517MB
61100, gpu_percent:   98% | 7517MB
61101, gpu_percent:   98% | 7517MB
61102, gpu_percent:   98% | 7517MB
61103, gpu_percent:   98% | 7517MB
61104, gpu_percent:   98% | 7517MB
61105, gpu_percent:   98% | 7517MB
61106, gpu_percent:   98% | 7517MB
61107, gpu_percent:   98% | 7517MB
61108, gpu_percent:   98% | 7517MB
61109, gpu_percent:   99% | 7517MB
61110, gpu_percent:   98% | 7517MB
61111, gpu_percent:   98% | 7517MB
61112, gpu_percent:   98% | 7517MB
61113, gpu_percent:   98% | 7517MB
61114, gpu_percent:   98% | 7517MB
61115, gpu_percent:   98% | 7517MB
61116, gpu_percent:   98% | 7517MB
61117, gpu_percent:   98% | 7517MB
61118, gpu_percent:   98% | 7517MB
61119, gpu_percent:   98% | 7517MB
61120, gpu_percent:   98% | 7517MB
61121, gpu_percent:   98% | 7517MB
61122, gpu_percent:   98% | 7517MB
61123, gpu_percent:   98% | 7517MB
61124, gpu_percent:   98% | 7517MB
61125, gpu_percent:   98% | 7517MB
61126, gpu_percent:   98% | 7517MB
61127, gpu_percent:   98% | 7517MB
61128, gpu_percent:   98% | 7517MB
61129, gpu_percent:   98% | 7517MB
61130, gpu_percent:   98% | 7517MB
61131, gpu_percent:   98% | 7517MB
61132, gpu_percent:   98% | 7517MB
61133, gpu_percent:   98% | 7517MB
61134, gpu_percent:   98% | 7517MB
61135, gpu_percent:   98% | 7517MB
61136, gpu_percent:   98% | 7517MB
61137, gpu_percent:   99% | 7517MB
61138, gpu_percent:   98% | 7517MB
61139, gpu_percent:   98% | 7517MB
61140, gpu_percent:   98% | 7517MB
61141, gpu_percent:   98% | 7517MB
61142, gpu_percent:   99% | 7517MB
61143, gpu_percent:   98% | 7517MB
61144, gpu_percent:   98% | 7517MB
61145, gpu_percent:   98% | 7517MB
61146, gpu_percent:   98% | 7517MB
61147, gpu_percent:   98% | 7517MB
61148, gpu_percent:   98% | 7517MB
61149, gpu_percent:   98% | 7517MB
61150, gpu_percent:   98% | 7517MB
61151, gpu_percent:   99% | 7517MB
61152, gpu_percent:   98% | 7517MB
61153, gpu_percent:   98% | 7517MB
61154, gpu_percent:   98% | 7517MB
61155, gpu_percent:   98% | 7517MB
61156, gpu_percent:   99% | 7517MB
61157, gpu_percent:   98% | 7517MB
61158, gpu_percent:   98% | 7517MB
61159, gpu_percent:   98% | 7517MB
61160, gpu_percent:   98% | 7517MB
61161, gpu_percent:   98% | 7517MB
61162, gpu_percent:   98% | 7517MB
61163, gpu_percent:   98% | 7517MB
61164, gpu_percent:   98% | 7517MB
61165, gpu_percent:   98% | 7517MB
61166, gpu_percent:   98% | 7517MB
61167, gpu_percent:   98% | 7517MB
61168, gpu_percent:   99% | 7517MB
61169, gpu_percent:   98% | 7517MB
61170, gpu_percent:   98% | 7517MB
61171, gpu_percent:   98% | 7517MB
61172, gpu_percent:   98% | 7517MB
61173, gpu_percent:   98% | 7517MB
61174, gpu_percent:   98% | 7517MB
61175, gpu_percent:   98% | 7517MB
61176, gpu_percent:   98% | 7517MB
61177, gpu_percent:   98% | 7517MB
61178, gpu_percent:   98% | 7517MB
61179, gpu_percent:   99% | 7517MB
61180, gpu_percent:   98% | 7517MB
61181, gpu_percent:   98% | 7517MB
61182, gpu_percent:   98% | 7517MB
61183, gpu_percent:   98% | 7517MB
61184, gpu_percent:   98% | 7517MB
61185, gpu_percent:   98% | 7517MB
61186, gpu_percent:   98% | 7517MB
61187, gpu_percent:   98% | 7517MB
61188, gpu_percent:   98% | 7517MB
61189, gpu_percent:   98% | 7517MB
61190, gpu_percent:   99% | 7517MB
61191, gpu_percent:   98% | 7517MB
61192, gpu_percent:   98% | 7517MB
61193, gpu_percent:   98% | 7517MB
61194, gpu_percent:   98% | 7517MB
61195, gpu_percent:   98% | 7517MB
61196, gpu_percent:   98% | 7517MB
61197, gpu_percent:   98% | 7517MB
61198, gpu_percent:   99% | 7517MB
61199, gpu_percent:   98% | 7517MB
61200, gpu_percent:   98% | 7517MB
61201, gpu_percent:   98% | 7517MB
61202, gpu_percent:   98% | 7517MB
61203, gpu_percent:   98% | 7517MB
61204, gpu_percent:   98% | 7517MB
61205, gpu_percent:   98% | 7517MB
61206, gpu_percent:   98% | 7517MB
61207, gpu_percent:   98% | 7517MB
61208, gpu_percent:   98% | 7517MB
61209, gpu_percent:   98% | 7517MB
61210, gpu_percent:   98% | 7517MB
61211, gpu_percent:   98% | 7517MB
61212, gpu_percent:   98% | 7517MB
61213, gpu_percent:   98% | 7517MB
61214, gpu_percent:   98% | 7517MB
61215, gpu_percent:   98% | 7517MB
61216, gpu_percent:   98% | 7517MB
61217, gpu_percent:   98% | 7517MB
61218, gpu_percent:   98% | 7517MB
61219, gpu_percent:   98% | 7517MB
61220, gpu_percent:   98% | 7517MB
61221, gpu_percent:   99% | 7517MB
61222, gpu_percent:   98% | 7517MB
61223, gpu_percent:   98% | 7517MB
61224, gpu_percent:   98% | 7517MB
61225, gpu_percent:   99% | 7517MB
61226, gpu_percent:   98% | 7517MB
61227, gpu_percent:   98% | 7517MB
61228, gpu_percent:   98% | 7517MB
61229, gpu_percent:   98% | 7517MB
61230, gpu_percent:   98% | 7517MB
61231, gpu_percent:   98% | 7517MB
61232, gpu_percent:   98% | 7517MB
61233, gpu_percent:   98% | 7517MB
61234, gpu_percent:   98% | 7517MB
61235, gpu_percent:   99% | 7517MB
61236, gpu_percent:   98% | 7517MB
61237, gpu_percent:   98% | 7517MB
61238, gpu_percent:   98% | 7517MB
61239, gpu_percent:   99% | 7517MB
61240, gpu_percent:   98% | 7517MB
61241, gpu_percent:   98% | 7517MB
61242, gpu_percent:   98% | 7517MB
61243, gpu_percent:   98% | 7517MB
61244, gpu_percent:   98% | 7517MB
61245, gpu_percent:   98% | 7517MB
61246, gpu_percent:   98% | 7517MB
61247, gpu_percent:   98% | 7517MB
61248, gpu_percent:   98% | 7517MB
61249, gpu_percent:   98% | 7517MB
61250, gpu_percent:   98% | 7517MB
61251, gpu_percent:   98% | 7517MB
61252, gpu_percent:   98% | 7517MB
61253, gpu_percent:   98% | 7517MB
61254, gpu_percent:   98% | 7517MB
61255, gpu_percent:   98% | 7517MB
61256, gpu_percent:   98% | 7517MB
61257, gpu_percent:   98% | 7517MB
61258, gpu_percent:   99% | 7517MB
61259, gpu_percent:   98% | 7517MB
61260, gpu_percent:   98% | 7517MB
61261, gpu_percent:   98% | 7517MB
61262, gpu_percent:   98% | 7517MB
61263, gpu_percent:   99% | 7517MB
61264, gpu_percent:   98% | 7517MB
61265, gpu_percent:   98% | 7517MB
61266, gpu_percent:   98% | 7517MB
61267, gpu_percent:   98% | 7517MB
61268, gpu_percent:   98% | 7517MB
61269, gpu_percent:   98% | 7517MB
61270, gpu_percent:   99% | 7517MB
61271, gpu_percent:   98% | 7517MB
61272, gpu_percent:   98% | 7517MB
61273, gpu_percent:   98% | 7517MB
61274, gpu_percent:   98% | 7517MB
61275, gpu_percent:   98% | 7517MB
61276, gpu_percent:   98% | 7517MB
61277, gpu_percent:   98% | 7517MB
61278, gpu_percent:   99% | 7517MB
61279, gpu_percent:   98% | 7517MB
61280, gpu_percent:   98% | 7517MB
61281, gpu_percent:   99% | 7517MB
61282, gpu_percent:   98% | 7517MB
61283, gpu_percent:   98% | 7517MB
61284, gpu_percent:   99% | 7517MB
61285, gpu_percent:   98% | 7517MB
61286, gpu_percent:   99% | 7517MB
61287, gpu_percent:   98% | 7517MB
61288, gpu_percent:   98% | 7517MB
61289, gpu_percent:   98% | 7517MB
61290, gpu_percent:   98% | 7517MB
61291, gpu_percent:   98% | 7517MB
61292, gpu_percent:   99% | 7517MB
61293, gpu_percent:   98% | 7517MB
61294, gpu_percent:   98% | 7517MB
61295, gpu_percent:   98% | 7517MB
61296, gpu_percent:   98% | 7517MB
61297, gpu_percent:   98% | 7517MB
61298, gpu_percent:   98% | 7517MB
61299, gpu_percent:   98% | 7517MB
61300, gpu_percent:   99% | 7517MB
61301, gpu_percent:   98% | 7517MB
61302, gpu_percent:   98% | 7517MB
61303, gpu_percent:   98% | 7517MB
61304, gpu_percent:   98% | 7517MB
61305, gpu_percent:   98% | 7517MB
61306, gpu_percent:   98% | 7517MB
61307, gpu_percent:   98% | 7517MB
61308, gpu_percent:   98% | 7517MB
61309, gpu_percent:   98% | 7517MB
61310, gpu_percent:   99% | 7517MB
61311, gpu_percent:   98% | 7517MB
61312, gpu_percent:   98% | 7517MB
61313, gpu_percent:   98% | 7517MB
61314, gpu_percent:   98% | 7517MB
61315, gpu_percent:   98% | 7517MB
61316, gpu_percent:   98% | 7517MB
61317, gpu_percent:   98% | 7517MB
61318, gpu_percent:   98% | 7517MB
61319, gpu_percent:   98% | 7517MB
61320, gpu_percent:   98% | 7517MB
61321, gpu_percent:   98% | 7517MB
61322, gpu_percent:   98% | 7517MB
61323, gpu_percent:   98% | 7517MB
61324, gpu_percent:   98% | 7517MB
61325, gpu_percent:   98% | 7517MB
61326, gpu_percent:   98% | 7517MB
61327, gpu_percent:   98% | 7517MB
61328, gpu_percent:   97% | 7517MB
61329, gpu_percent:   98% | 7517MB
61330, gpu_percent:   98% | 7517MB
61331, gpu_percent:   98% | 7517MB
61332, gpu_percent:   98% | 7517MB
61333, gpu_percent:   98% | 7517MB
61334, gpu_percent:   98% | 7517MB
61335, gpu_percent:   99% | 7517MB
61336, gpu_percent:   98% | 7517MB
61337, gpu_percent:   98% | 7517MB
61338, gpu_percent:   98% | 7517MB
61339, gpu_percent:   98% | 7517MB
61340, gpu_percent:   98% | 7517MB
61341, gpu_percent:   99% | 7517MB
61342, gpu_percent:   98% | 7517MB
61343, gpu_percent:   98% | 7517MB
61344, gpu_percent:   98% | 7517MB
61345, gpu_percent:   98% | 7517MB
61346, gpu_percent:   98% | 7517MB
61347, gpu_percent:   98% | 7517MB
61348, gpu_percent:   98% | 7517MB
61349, gpu_percent:   98% | 7517MB
61350, gpu_percent:   98% | 7517MB
61351, gpu_percent:   98% | 7517MB
61352, gpu_percent:   99% | 7517MB
61353, gpu_percent:   98% | 7517MB
61354, gpu_percent:   98% | 7517MB
61355, gpu_percent:   98% | 7517MB
61356, gpu_percent:   98% | 7517MB
61357, gpu_percent:   98% | 7517MB
61358, gpu_percent:   98% | 7517MB
61359, gpu_percent:   98% | 7517MB
61360, gpu_percent:   98% | 7517MB
61361, gpu_percent:   98% | 7517MB
61362, gpu_percent:   98% | 7517MB
61363, gpu_percent:   98% | 7517MB
61364, gpu_percent:   99% | 7517MB
61365, gpu_percent:   98% | 7517MB
61366, gpu_percent:   98% | 7517MB
61367, gpu_percent:   98% | 7517MB
61368, gpu_percent:   98% | 7517MB
61369, gpu_percent:   98% | 7517MB
61370, gpu_percent:   99% | 7517MB
61371, gpu_percent:   98% | 7517MB
61372, gpu_percent:   98% | 7517MB
61373, gpu_percent:   98% | 7517MB
61374, gpu_percent:   98% | 7517MB
61375, gpu_percent:   98% | 7517MB
61376, gpu_percent:   99% | 7517MB
61377, gpu_percent:   98% | 7517MB
61378, gpu_percent:   98% | 7517MB
61379, gpu_percent:   98% | 7517MB
61380, gpu_percent:   98% | 7517MB
61381, gpu_percent:   99% | 7517MB
61382, gpu_percent:   98% | 7517MB
61383, gpu_percent:   98% | 7517MB
61384, gpu_percent:   98% | 7517MB
61385, gpu_percent:   98% | 7517MB
61386, gpu_percent:   98% | 7517MB
61387, gpu_percent:   98% | 7517MB
61388, gpu_percent:   98% | 7517MB
61389, gpu_percent:   99% | 7517MB
61390, gpu_percent:   98% | 7517MB
61391, gpu_percent:   98% | 7517MB
61392, gpu_percent:   98% | 7517MB
61393, gpu_percent:   98% | 7517MB
61394, gpu_percent:   92% | 7517MB
61395, gpu_percent:   91% | 7517MB
61396, gpu_percent:   98% | 7517MB
61397, gpu_percent:   98% | 7517MB
61398, gpu_percent:   98% | 7517MB
61399, gpu_percent:   98% | 7517MB
61400, gpu_percent:   98% | 7517MB
61401, gpu_percent:   98% | 7517MB
61402, gpu_percent:   98% | 7517MB
61403, gpu_percent:   98% | 7517MB
61404, gpu_percent:   98% | 7517MB
61405, gpu_percent:   99% | 7517MB
61406, gpu_percent:   98% | 7517MB
61407, gpu_percent:   98% | 7517MB
61408, gpu_percent:   98% | 7517MB
61409, gpu_percent:   98% | 7517MB
61410, gpu_percent:   98% | 7517MB
61411, gpu_percent:   98% | 7517MB
61412, gpu_percent:   98% | 7517MB
61413, gpu_percent:   98% | 7517MB
61414, gpu_percent:   98% | 7517MB
61415, gpu_percent:   98% | 7517MB
61416, gpu_percent:   98% | 7517MB
61417, gpu_percent:   99% | 7517MB
61418, gpu_percent:   98% | 7517MB
61419, gpu_percent:   98% | 7517MB
61420, gpu_percent:   98% | 7517MB
61421, gpu_percent:   98% | 7517MB
61422, gpu_percent:   98% | 7517MB
61423, gpu_percent:   98% | 7517MB
61424, gpu_percent:   98% | 7517MB
61425, gpu_percent:   98% | 7517MB
61426, gpu_percent:   98% | 7517MB
61427, gpu_percent:   98% | 7517MB
61428, gpu_percent:   98% | 7517MB
61429, gpu_percent:   98% | 7517MB
61430, gpu_percent:   98% | 7517MB
61431, gpu_percent:   99% | 7517MB
61432, gpu_percent:   98% | 7517MB
61433, gpu_percent:   98% | 7517MB
61434, gpu_percent:   98% | 7517MB
61435, gpu_percent:   98% | 7517MB
61436, gpu_percent:   98% | 7517MB
61437, gpu_percent:   99% | 7517MB
61438, gpu_percent:   98% | 7517MB
61439, gpu_percent:   98% | 7517MB
61440, gpu_percent:   98% | 7517MB
61441, gpu_percent:   98% | 7517MB
61442, gpu_percent:   98% | 7517MB
61443, gpu_percent:   98% | 7517MB
61444, gpu_percent:   98% | 7517MB
61445, gpu_percent:   98% | 7517MB
61446, gpu_percent:   98% | 7517MB
61447, gpu_percent:   98% | 7517MB
61448, gpu_percent:   98% | 7517MB
61449, gpu_percent:   98% | 7517MB
61450, gpu_percent:   98% | 7517MB
61451, gpu_percent:   98% | 7517MB
61452, gpu_percent:   98% | 7517MB
61453, gpu_percent:   98% | 7517MB
61454, gpu_percent:   98% | 7517MB
61455, gpu_percent:   98% | 7517MB
61456, gpu_percent:   98% | 7517MB
61457, gpu_percent:   98% | 7517MB
61458, gpu_percent:   98% | 7517MB
61459, gpu_percent:   98% | 7517MB
61460, gpu_percent:   98% | 7517MB
61461, gpu_percent:   98% | 7517MB
61462, gpu_percent:   99% | 7517MB
61463, gpu_percent:   98% | 7517MB
61464, gpu_percent:   98% | 7517MB
61465, gpu_percent:   98% | 7517MB
61466, gpu_percent:   98% | 7517MB
61467, gpu_percent:   98% | 7517MB
61468, gpu_percent:   98% | 7517MB
61469, gpu_percent:   98% | 7517MB
61470, gpu_percent:   98% | 7517MB
61471, gpu_percent:   98% | 7517MB
61472, gpu_percent:   98% | 7517MB
61473, gpu_percent:   98% | 7517MB
61474, gpu_percent:   98% | 7517MB
61475, gpu_percent:   98% | 7517MB
61476, gpu_percent:   98% | 7517MB
61477, gpu_percent:   98% | 7517MB
61478, gpu_percent:   98% | 7517MB
61479, gpu_percent:   98% | 7517MB
61480, gpu_percent:   98% | 7517MB
61481, gpu_percent:   98% | 7517MB
61482, gpu_percent:   98% | 7517MB
61483, gpu_percent:   98% | 7517MB
61484, gpu_percent:   98% | 7517MB
61485, gpu_percent:   98% | 7517MB
61486, gpu_percent:   98% | 7517MB
61487, gpu_percent:   98% | 7517MB
61488, gpu_percent:   98% | 7517MB
61489, gpu_percent:   98% | 7517MB
61490, gpu_percent:   98% | 7517MB
61491, gpu_percent:   98% | 7517MB
61492, gpu_percent:   98% | 7517MB
61493, gpu_percent:   98% | 7517MB
61494, gpu_percent:   98% | 7517MB
61495, gpu_percent:   98% | 7517MB
61496, gpu_percent:   98% | 7517MB
61497, gpu_percent:   98% | 7517MB
61498, gpu_percent:   98% | 7517MB
61499, gpu_percent:   98% | 7517MB
61500, gpu_percent:   98% | 7517MB
61501, gpu_percent:   98% | 7517MB
61502, gpu_percent:   99% | 7517MB
61503, gpu_percent:   99% | 7517MB
61504, gpu_percent:   98% | 7517MB
61505, gpu_percent:   98% | 7517MB
61506, gpu_percent:   98% | 7517MB
61507, gpu_percent:   98% | 7517MB
61508, gpu_percent:   98% | 7517MB
61509, gpu_percent:   98% | 7517MB
61510, gpu_percent:   98% | 7517MB
61511, gpu_percent:   98% | 7517MB
61512, gpu_percent:   98% | 7517MB
61513, gpu_percent:   99% | 7517MB
61514, gpu_percent:   98% | 7517MB
61515, gpu_percent:   99% | 7517MB
61516, gpu_percent:   98% | 7517MB
61517, gpu_percent:   98% | 7517MB
61518, gpu_percent:   98% | 7517MB
61519, gpu_percent:   98% | 7517MB
61520, gpu_percent:   98% | 7517MB
61521, gpu_percent:   98% | 7517MB
61522, gpu_percent:   98% | 7517MB
61523, gpu_percent:   98% | 7517MB
61524, gpu_percent:   98% | 7517MB
61525, gpu_percent:   98% | 7517MB
61526, gpu_percent:   98% | 7517MB
61527, gpu_percent:   99% | 7517MB
61528, gpu_percent:   98% | 7517MB
61529, gpu_percent:   98% | 7517MB
61530, gpu_percent:   98% | 7517MB
61531, gpu_percent:   98% | 7517MB
61532, gpu_percent:   98% | 7517MB
61533, gpu_percent:   98% | 7517MB
61534, gpu_percent:   98% | 7517MB
61535, gpu_percent:   98% | 7517MB
61536, gpu_percent:   98% | 7517MB
61537, gpu_percent:   98% | 7517MB
61538, gpu_percent:   98% | 7517MB
61539, gpu_percent:   98% | 7517MB
61540, gpu_percent:   99% | 7517MB
61541, gpu_percent:   98% | 7517MB
61542, gpu_percent:   98% | 7517MB
61543, gpu_percent:   98% | 7517MB
61544, gpu_percent:   98% | 7517MB
61545, gpu_percent:   98% | 7517MB
61546, gpu_percent:   98% | 7517MB
61547, gpu_percent:   98% | 7517MB
61548, gpu_percent:   98% | 7517MB
61549, gpu_percent:   98% | 7517MB
61550, gpu_percent:   98% | 7517MB
61551, gpu_percent:   98% | 7517MB
61552, gpu_percent:   98% | 7517MB
61553, gpu_percent:   98% | 7517MB
61554, gpu_percent:   98% | 7517MB
61555, gpu_percent:   98% | 7517MB
61556, gpu_percent:   98% | 7517MB
61557, gpu_percent:   98% | 7517MB
61558, gpu_percent:   98% | 7517MB
61559, gpu_percent:   98% | 7517MB
61560, gpu_percent:   98% | 7517MB
61561, gpu_percent:   98% | 7517MB
61562, gpu_percent:   98% | 7517MB
61563, gpu_percent:   98% | 7517MB
61564, gpu_percent:   98% | 7517MB
61565, gpu_percent:   98% | 7517MB
61566, gpu_percent:   98% | 7517MB
61567, gpu_percent:   98% | 7517MB
61568, gpu_percent:   98% | 7517MB
61569, gpu_percent:   98% | 7517MB
61570, gpu_percent:   98% | 7517MB
61571, gpu_percent:   98% | 7517MB
61572, gpu_percent:   98% | 7517MB
61573, gpu_percent:   98% | 7517MB
61574, gpu_percent:   98% | 7517MB
61575, gpu_percent:   98% | 7517MB
61576, gpu_percent:   98% | 7517MB
61577, gpu_percent:   98% | 7517MB
61578, gpu_percent:   98% | 7517MB
61579, gpu_percent:   98% | 7517MB
61580, gpu_percent:   98% | 7517MB
61581, gpu_percent:   98% | 7517MB
61582, gpu_percent:   98% | 7517MB
61583, gpu_percent:   98% | 7517MB
61584, gpu_percent:   98% | 7517MB
61585, gpu_percent:   98% | 7517MB
61586, gpu_percent:   98% | 7517MB
61587, gpu_percent:   98% | 7517MB
61588, gpu_percent:   98% | 7517MB
61589, gpu_percent:   98% | 7517MB
61590, gpu_percent:   98% | 7517MB
61591, gpu_percent:   98% | 7517MB
61592, gpu_percent:   98% | 7517MB
61593, gpu_percent:   98% | 7517MB
61594, gpu_percent:   98% | 7517MB
61595, gpu_percent:   98% | 7517MB
61596, gpu_percent:   98% | 7517MB
61597, gpu_percent:   98% | 7517MB
61598, gpu_percent:   98% | 7517MB
61599, gpu_percent:   98% | 7517MB
61600, gpu_percent:   98% | 7517MB
61601, gpu_percent:   99% | 7517MB
61602, gpu_percent:   98% | 7517MB
61603, gpu_percent:   98% | 7517MB
61604, gpu_percent:   98% | 7517MB
61605, gpu_percent:   98% | 7517MB
61606, gpu_percent:   98% | 7517MB
61607, gpu_percent:   99% | 7517MB
61608, gpu_percent:   98% | 7517MB
61609, gpu_percent:   98% | 7517MB
61610, gpu_percent:   98% | 7517MB
61611, gpu_percent:   98% | 7517MB
61612, gpu_percent:   98% | 7517MB
61613, gpu_percent:   98% | 7517MB
61614, gpu_percent:   99% | 7517MB
61615, gpu_percent:   98% | 7517MB
61616, gpu_percent:   98% | 7517MB
61617, gpu_percent:   98% | 7517MB
61618, gpu_percent:   98% | 7517MB
61619, gpu_percent:   98% | 7517MB
61620, gpu_percent:   98% | 7517MB
61621, gpu_percent:   98% | 7517MB
61622, gpu_percent:   98% | 7517MB
61623, gpu_percent:   98% | 7517MB
61624, gpu_percent:   98% | 7517MB
61625, gpu_percent:   98% | 7517MB
61626, gpu_percent:   98% | 7517MB
61627, gpu_percent:   98% | 7517MB
61628, gpu_percent:   99% | 7517MB
61629, gpu_percent:   98% | 7517MB
61630, gpu_percent:   98% | 7517MB
61631, gpu_percent:   98% | 7517MB
61632, gpu_percent:   98% | 7517MB
61633, gpu_percent:   98% | 7517MB
61634, gpu_percent:   98% | 7517MB
61635, gpu_percent:   98% | 7517MB
61636, gpu_percent:   98% | 7517MB
61637, gpu_percent:   98% | 7517MB
61638, gpu_percent:   98% | 7517MB
61639, gpu_percent:   98% | 7517MB
61640, gpu_percent:   98% | 7517MB
61641, gpu_percent:   98% | 7517MB
61642, gpu_percent:   98% | 7517MB
61643, gpu_percent:   98% | 7517MB
61644, gpu_percent:   98% | 7517MB
61645, gpu_percent:   98% | 7517MB
61646, gpu_percent:   98% | 7517MB
61647, gpu_percent:   98% | 7517MB
61648, gpu_percent:   98% | 7517MB
61649, gpu_percent:   98% | 7517MB
61650, gpu_percent:   98% | 7517MB
61651, gpu_percent:   98% | 7517MB
61652, gpu_percent:   98% | 7517MB
61653, gpu_percent:   98% | 7517MB
61654, gpu_percent:   98% | 7517MB
61655, gpu_percent:   98% | 7517MB
61656, gpu_percent:   99% | 7517MB
61657, gpu_percent:   98% | 7517MB
61658, gpu_percent:   98% | 7517MB
61659, gpu_percent:   98% | 7517MB
61660, gpu_percent:   99% | 7517MB
61661, gpu_percent:   98% | 7517MB
61662, gpu_percent:   98% | 7517MB
61663, gpu_percent:   98% | 7517MB
61664, gpu_percent:   98% | 7517MB
61665, gpu_percent:   98% | 7517MB
61666, gpu_percent:   98% | 7517MB
61667, gpu_percent:   98% | 7517MB
61668, gpu_percent:   98% | 7517MB
61669, gpu_percent:   98% | 7517MB
61670, gpu_percent:   98% | 7517MB
61671, gpu_percent:   98% | 7517MB
61672, gpu_percent:   98% | 7517MB
61673, gpu_percent:   99% | 7517MB
61674, gpu_percent:   98% | 7517MB
61675, gpu_percent:   99% | 7517MB
61676, gpu_percent:   99% | 7517MB
61677, gpu_percent:   98% | 7517MB
61678, gpu_percent:   98% | 7517MB
61679, gpu_percent:   98% | 7517MB
61680, gpu_percent:   98% | 7517MB
61681, gpu_percent:   98% | 7517MB
61682, gpu_percent:   98% | 7517MB
61683, gpu_percent:   98% | 7517MB
61684, gpu_percent:   99% | 7517MB
61685, gpu_percent:   98% | 7517MB
61686, gpu_percent:   98% | 7517MB
61687, gpu_percent:   98% | 7517MB
61688, gpu_percent:   98% | 7517MB
61689, gpu_percent:   99% | 7517MB
61690, gpu_percent:   98% | 7517MB
61691, gpu_percent:   98% | 7517MB
61692, gpu_percent:   98% | 7517MB
61693, gpu_percent:   98% | 7517MB
61694, gpu_percent:   98% | 7517MB
61695, gpu_percent:   98% | 7517MB
61696, gpu_percent:   98% | 7517MB
61697, gpu_percent:   98% | 7517MB
61698, gpu_percent:   98% | 7517MB
61699, gpu_percent:   98% | 7517MB
61700, gpu_percent:   98% | 7517MB
61701, gpu_percent:   98% | 7517MB
61702, gpu_percent:   98% | 7517MB
61703, gpu_percent:   98% | 7517MB
61704, gpu_percent:   98% | 7517MB
61705, gpu_percent:   98% | 7517MB
61706, gpu_percent:   98% | 7517MB
61707, gpu_percent:   98% | 7517MB
61708, gpu_percent:   98% | 7517MB
61709, gpu_percent:   99% | 7517MB
61710, gpu_percent:   98% | 7517MB
61711, gpu_percent:   99% | 7517MB
61712, gpu_percent:   98% | 7517MB
61713, gpu_percent:   98% | 7517MB
61714, gpu_percent:   98% | 7517MB
61715, gpu_percent:   98% | 7517MB
61716, gpu_percent:   99% | 7517MB
61717, gpu_percent:   98% | 7517MB
61718, gpu_percent:   98% | 7517MB
61719, gpu_percent:   98% | 7517MB
61720, gpu_percent:   98% | 7517MB
61721, gpu_percent:   98% | 7517MB
61722, gpu_percent:   98% | 7517MB
61723, gpu_percent:   98% | 7517MB
61724, gpu_percent:   98% | 7517MB
61725, gpu_percent:   98% | 7517MB
61726, gpu_percent:   98% | 7517MB
61727, gpu_percent:   98% | 7517MB
61728, gpu_percent:   98% | 7517MB
61729, gpu_percent:   98% | 7517MB
61730, gpu_percent:   98% | 7517MB
61731, gpu_percent:   98% | 7517MB
61732, gpu_percent:   98% | 7517MB
61733, gpu_percent:   98% | 7517MB
61734, gpu_percent:   98% | 7517MB
61735, gpu_percent:   98% | 7517MB
61736, gpu_percent:   98% | 7517MB
61737, gpu_percent:   98% | 7517MB
61738, gpu_percent:   99% | 7517MB
61739, gpu_percent:   98% | 7517MB
61740, gpu_percent:   98% | 7517MB
61741, gpu_percent:   98% | 7517MB
61742, gpu_percent:   98% | 7517MB
61743, gpu_percent:   98% | 7517MB
61744, gpu_percent:   98% | 7517MB
61745, gpu_percent:   98% | 7517MB
61746, gpu_percent:   99% | 7517MB
61747, gpu_percent:   98% | 7517MB
61748, gpu_percent:   98% | 7517MB
61749, gpu_percent:   98% | 7517MB
61750, gpu_percent:   98% | 7517MB
61751, gpu_percent:   98% | 7517MB
61752, gpu_percent:   98% | 7517MB
61753, gpu_percent:   98% | 7517MB
61754, gpu_percent:   98% | 7517MB
61755, gpu_percent:   98% | 7517MB
61756, gpu_percent:   98% | 7517MB
