1, gpu_percent:   38% | 7517MB
13660, gpu_percent:   99% | 7517MB
13661, gpu_percent:   99% | 7517MB
13662, gpu_percent:   99% | 7517MB
13663, gpu_percent:  100% | 7517MB
13664, gpu_percent:   99% | 7517MB
13665, gpu_percent:   99% | 7517MB
13666, gpu_percent:   99% | 7517MB
13667, gpu_percent:  100% | 7517MB
13668, gpu_percent:   99% | 7517MB
13669, gpu_percent:   99% | 7517MB
13670, gpu_percent:   99% | 7517MB
13671, gpu_percent:  100% | 7517MB
13672, gpu_percent:   99% | 7517MB
13673, gpu_percent:   99% | 7517MB
13674, gpu_percent:   99% | 7517MB
13675, gpu_percent:  100% | 7517MB
13676, gpu_percent:   99% | 7517MB
13677, gpu_percent:   99% | 7517MB
13678, gpu_percent:   99% | 7517MB
13679, gpu_percent:   99% | 7517MB
13680, gpu_percent:  100% | 7517MB
13681, gpu_percent:   99% | 7517MB
13682, gpu_percent:   99% | 7517MB
13683, gpu_percent:   99% | 7517MB
13684, gpu_percent:  100% | 7517MB
13685, gpu_percent:   99% | 7517MB
13686, gpu_percent:   99% | 7517MB
13687, gpu_percent:   99% | 7517MB
13688, gpu_percent:   99% | 7517MB
13689, gpu_percent:   99% | 7517MB
13690, gpu_percent:   99% | 7517MB
13691, gpu_percent:   99% | 7517MB
13692, gpu_percent:  100% | 7517MB
13693, gpu_percent:   99% | 7517MB
13694, gpu_percent:   99% | 7517MB
13695, gpu_percent:   99% | 7517MB
13696, gpu_percent:   99% | 7517MB
13697, gpu_percent:   96% | 7517MB
13698, gpu_percent:   99% | 7517MB
13699, gpu_percent:   99% | 7517MB
13700, gpu_percent:  100% | 7517MB
13701, gpu_percent:   99% | 7517MB
13702, gpu_percent:   99% | 7517MB
13703, gpu_percent:   99% | 7517MB
13704, gpu_percent:   99% | 7517MB
13705, gpu_percent:  100% | 7517MB
13706, gpu_percent:   99% | 7517MB
13707, gpu_percent:   99% | 7517MB
13708, gpu_percent:   99% | 7517MB
13709, gpu_percent:   99% | 7517MB
13710, gpu_percent:   99% | 7517MB
13711, gpu_percent:   99% | 7517MB
13712, gpu_percent:  100% | 7517MB
13713, gpu_percent:   99% | 7517MB
13714, gpu_percent:   99% | 7517MB
13715, gpu_percent:   99% | 7517MB
13716, gpu_percent:   98% | 7517MB
13717, gpu_percent:   99% | 7517MB
13718, gpu_percent:   99% | 7517MB
13719, gpu_percent:   99% | 7517MB
13720, gpu_percent:  100% | 7517MB
13721, gpu_percent:   99% | 7517MB
13722, gpu_percent:   97% | 7517MB
13723, gpu_percent:   97% | 7517MB
13724, gpu_percent:   99% | 7517MB
13725, gpu_percent:  100% | 7517MB
13726, gpu_percent:   99% | 7517MB
13727, gpu_percent:   99% | 7517MB
13728, gpu_percent:   99% | 7517MB
13729, gpu_percent:   99% | 7517MB
13730, gpu_percent:   97% | 7517MB
13731, gpu_percent:   99% | 7517MB
13732, gpu_percent:   99% | 7517MB
13733, gpu_percent:   99% | 7517MB
13734, gpu_percent:  100% | 7517MB
13735, gpu_percent:   99% | 7517MB
13736, gpu_percent:   99% | 7517MB
13737, gpu_percent:   99% | 7517MB
13738, gpu_percent:   99% | 7517MB
13739, gpu_percent:   99% | 7517MB
13740, gpu_percent:   99% | 7517MB
13741, gpu_percent:   99% | 7517MB
13742, gpu_percent:   99% | 7517MB
13743, gpu_percent:   99% | 7517MB
13744, gpu_percent:   99% | 7517MB
13745, gpu_percent:   99% | 7517MB
13746, gpu_percent:  100% | 7517MB
13747, gpu_percent:   99% | 7517MB
13748, gpu_percent:   99% | 7517MB
13749, gpu_percent:   99% | 7517MB
13750, gpu_percent:  100% | 7517MB
13751, gpu_percent:   99% | 7517MB
13752, gpu_percent:   99% | 7517MB
13753, gpu_percent:   99% | 7517MB
13754, gpu_percent:  100% | 7517MB
13755, gpu_percent:   99% | 7517MB
13756, gpu_percent:   99% | 7517MB
13757, gpu_percent:   99% | 7517MB
13758, gpu_percent:  100% | 7517MB
13759, gpu_percent:   99% | 7517MB
13760, gpu_percent:   99% | 7517MB
13761, gpu_percent:   99% | 7517MB
13762, gpu_percent:   99% | 7517MB
13763, gpu_percent:   99% | 7517MB
13764, gpu_percent:   99% | 7517MB
13765, gpu_percent:  100% | 7517MB
13766, gpu_percent:   99% | 7517MB
13767, gpu_percent:   99% | 7517MB
13768, gpu_percent:   99% | 7517MB
13769, gpu_percent:  100% | 7517MB
13770, gpu_percent:   99% | 7517MB
13771, gpu_percent:   99% | 7517MB
13772, gpu_percent:   99% | 7517MB
13773, gpu_percent:  100% | 7517MB
13774, gpu_percent:   99% | 7517MB
13775, gpu_percent:   99% | 7517MB
13776, gpu_percent:   99% | 7517MB
13777, gpu_percent:  100% | 7517MB
13778, gpu_percent:   99% | 7517MB
13779, gpu_percent:   99% | 7517MB
13780, gpu_percent:   99% | 7517MB
13781, gpu_percent:  100% | 7517MB
13782, gpu_percent:   99% | 7517MB
13783, gpu_percent:   99% | 7517MB
13784, gpu_percent:   98% | 7517MB
13785, gpu_percent:  100% | 7517MB
13786, gpu_percent:   99% | 7517MB
13787, gpu_percent:   99% | 7517MB
13788, gpu_percent:   99% | 7517MB
13789, gpu_percent:  100% | 7517MB
13790, gpu_percent:   99% | 7517MB
13791, gpu_percent:   99% | 7517MB
13792, gpu_percent:   99% | 7517MB
13793, gpu_percent:  100% | 7517MB
13794, gpu_percent:   99% | 7517MB
13795, gpu_percent:   99% | 7517MB
13796, gpu_percent:   99% | 7517MB
13797, gpu_percent:  100% | 7517MB
13798, gpu_percent:   99% | 7517MB
13799, gpu_percent:   99% | 7517MB
13800, gpu_percent:   99% | 7517MB
13801, gpu_percent:   98% | 7517MB
13802, gpu_percent:   99% | 7517MB
13803, gpu_percent:   99% | 7517MB
13804, gpu_percent:   99% | 7517MB
13805, gpu_percent:  100% | 7517MB
13806, gpu_percent:   98% | 7517MB
13807, gpu_percent:   97% | 7517MB
13808, gpu_percent:   99% | 7517MB
13809, gpu_percent:   99% | 7517MB
13810, gpu_percent:   99% | 7517MB
13811, gpu_percent:   99% | 7517MB
13812, gpu_percent:   99% | 7517MB
13813, gpu_percent:   99% | 7517MB
13814, gpu_percent:  100% | 7517MB
13815, gpu_percent:   99% | 7517MB
13816, gpu_percent:   99% | 7517MB
13817, gpu_percent:   99% | 7517MB
13818, gpu_percent:  100% | 7517MB
13819, gpu_percent:   99% | 7517MB
13820, gpu_percent:   99% | 7517MB
13821, gpu_percent:   96% | 7517MB
13822, gpu_percent:   99% | 7517MB
13823, gpu_percent:   99% | 7517MB
13824, gpu_percent:   99% | 7517MB
13825, gpu_percent:  100% | 7517MB
13826, gpu_percent:   99% | 7517MB
13827, gpu_percent:   99% | 7517MB
13828, gpu_percent:   99% | 7517MB
13829, gpu_percent:  100% | 7517MB
13830, gpu_percent:   99% | 7517MB
13831, gpu_percent:   99% | 7517MB
13832, gpu_percent:   99% | 7517MB
13833, gpu_percent:   96% | 7517MB
13834, gpu_percent:   99% | 7517MB
13835, gpu_percent:   99% | 7517MB
13836, gpu_percent:   99% | 7517MB
13837, gpu_percent:  100% | 7517MB
13838, gpu_percent:   99% | 7517MB
13839, gpu_percent:   99% | 7517MB
13840, gpu_percent:   99% | 7517MB
13841, gpu_percent:  100% | 7517MB
13842, gpu_percent:   99% | 7517MB
13843, gpu_percent:   99% | 7517MB
13844, gpu_percent:   99% | 7517MB
13845, gpu_percent:  100% | 7517MB
13846, gpu_percent:   99% | 7517MB
13847, gpu_percent:   99% | 7517MB
13848, gpu_percent:   99% | 7517MB
13849, gpu_percent:  100% | 7517MB
13850, gpu_percent:   99% | 7517MB
13851, gpu_percent:   99% | 7517MB
13852, gpu_percent:   99% | 7517MB
13853, gpu_percent:   99% | 7517MB
13854, gpu_percent:   99% | 7517MB
13855, gpu_percent:   99% | 7517MB
13856, gpu_percent:   99% | 7517MB
13857, gpu_percent:  100% | 7517MB
13858, gpu_percent:   99% | 7517MB
13859, gpu_percent:   99% | 7517MB
13860, gpu_percent:   99% | 7517MB
13861, gpu_percent:   98% | 7517MB
13862, gpu_percent:   99% | 7517MB
13863, gpu_percent:   99% | 7517MB
13864, gpu_percent:   99% | 7517MB
13865, gpu_percent:  100% | 7517MB
13866, gpu_percent:   99% | 7517MB
13867, gpu_percent:   99% | 7517MB
13868, gpu_percent:   99% | 7517MB
13869, gpu_percent:  100% | 7517MB
13870, gpu_percent:   99% | 7517MB
13871, gpu_percent:   99% | 7517MB
13872, gpu_percent:   99% | 7517MB
13873, gpu_percent:   99% | 7517MB
13874, gpu_percent:   96% | 7517MB
13875, gpu_percent:   99% | 7517MB
13876, gpu_percent:   99% | 7517MB
13877, gpu_percent:  100% | 7517MB
13878, gpu_percent:   99% | 7517MB
13879, gpu_percent:   99% | 7517MB
13880, gpu_percent:   96% | 7517MB
13881, gpu_percent:   99% | 7517MB
13882, gpu_percent:   99% | 7517MB
13883, gpu_percent:  100% | 7517MB
13884, gpu_percent:   99% | 7517MB
13885, gpu_percent:   99% | 7517MB
13886, gpu_percent:   99% | 7517MB
13887, gpu_percent:   99% | 7517MB
13888, gpu_percent:   98% | 7517MB
13889, gpu_percent:   99% | 7517MB
13890, gpu_percent:   97% | 7517MB
13891, gpu_percent:   97% | 7517MB
13892, gpu_percent:  100% | 7517MB
13893, gpu_percent:   99% | 7517MB
13894, gpu_percent:   99% | 7517MB
13895, gpu_percent:   99% | 7517MB
13896, gpu_percent:   99% | 7517MB
13897, gpu_percent:   96% | 7517MB
13898, gpu_percent:   99% | 7517MB
13899, gpu_percent:   99% | 7517MB
13900, gpu_percent:  100% | 7517MB
13901, gpu_percent:   99% | 7517MB
13902, gpu_percent:   99% | 7517MB
13903, gpu_percent:   99% | 7517MB
13904, gpu_percent:   99% | 7517MB
13905, gpu_percent:   97% | 7517MB
13906, gpu_percent:   99% | 7517MB
13907, gpu_percent:   99% | 7517MB
13908, gpu_percent:   99% | 7517MB
13909, gpu_percent:   97% | 7517MB
13910, gpu_percent:   99% | 7517MB
13911, gpu_percent:   99% | 7517MB
13912, gpu_percent:  100% | 7517MB
13913, gpu_percent:   99% | 7517MB
13914, gpu_percent:   99% | 7517MB
13915, gpu_percent:   99% | 7517MB
13916, gpu_percent:  100% | 7517MB
13917, gpu_percent:   99% | 7517MB
13918, gpu_percent:   99% | 7517MB
13919, gpu_percent:   99% | 7517MB
13920, gpu_percent:   99% | 7517MB
13921, gpu_percent:   98% | 7517MB
13922, gpu_percent:   99% | 7517MB
13923, gpu_percent:   99% | 7517MB
13924, gpu_percent:   99% | 7517MB
13925, gpu_percent:  100% | 7517MB
13926, gpu_percent:   99% | 7517MB
13927, gpu_percent:   99% | 7517MB
13928, gpu_percent:   99% | 7517MB
13929, gpu_percent:  100% | 7517MB
13930, gpu_percent:   99% | 7517MB
13931, gpu_percent:   99% | 7517MB
13932, gpu_percent:   99% | 7517MB
13933, gpu_percent:  100% | 7517MB
13934, gpu_percent:   99% | 7517MB
13935, gpu_percent:   99% | 7517MB
13936, gpu_percent:  100% | 7517MB
13937, gpu_percent:   99% | 7517MB
13938, gpu_percent:   99% | 7517MB
13939, gpu_percent:   99% | 7517MB
13940, gpu_percent:  100% | 7517MB
13941, gpu_percent:   99% | 7517MB
13942, gpu_percent:   99% | 7517MB
13943, gpu_percent:   99% | 7517MB
13944, gpu_percent:  100% | 7517MB
13945, gpu_percent:   99% | 7517MB
13946, gpu_percent:   99% | 7517MB
13947, gpu_percent:   99% | 7517MB
13948, gpu_percent:  100% | 7517MB
13949, gpu_percent:   99% | 7517MB
13950, gpu_percent:   99% | 7517MB
13951, gpu_percent:   99% | 7517MB
13952, gpu_percent:  100% | 7517MB
13953, gpu_percent:   99% | 7517MB
13954, gpu_percent:   99% | 7517MB
13955, gpu_percent:   99% | 7517MB
13956, gpu_percent:  100% | 7517MB
13957, gpu_percent:   99% | 7517MB
13958, gpu_percent:   99% | 7517MB
13959, gpu_percent:   99% | 7517MB
13960, gpu_percent:   99% | 7517MB
13961, gpu_percent:   99% | 7517MB
13962, gpu_percent:   99% | 7517MB
13963, gpu_percent:   99% | 7517MB
13964, gpu_percent:  100% | 7517MB
13965, gpu_percent:   99% | 7517MB
13966, gpu_percent:   99% | 7517MB
13967, gpu_percent:   99% | 7517MB
13968, gpu_percent:  100% | 7517MB
13969, gpu_percent:   99% | 7517MB
13970, gpu_percent:   99% | 7517MB
13971, gpu_percent:   99% | 7517MB
13972, gpu_percent:   99% | 7517MB
13973, gpu_percent:   99% | 7517MB
13974, gpu_percent:   95% | 7517MB
13975, gpu_percent:   97% | 7517MB
13976, gpu_percent:   99% | 7517MB
13977, gpu_percent:  100% | 7517MB
13978, gpu_percent:   99% | 7517MB
13979, gpu_percent:   99% | 7517MB
13980, gpu_percent:   99% | 7517MB
13981, gpu_percent:  100% | 7517MB
13982, gpu_percent:   99% | 7517MB
13983, gpu_percent:   99% | 7517MB
13984, gpu_percent:  100% | 7517MB
13985, gpu_percent:   99% | 7517MB
13986, gpu_percent:   99% | 7517MB
13987, gpu_percent:   99% | 7517MB
13988, gpu_percent:   98% | 7517MB
13989, gpu_percent:   99% | 7517MB
13990, gpu_percent:   99% | 7517MB
13991, gpu_percent:   99% | 7517MB
13992, gpu_percent:  100% | 7517MB
13993, gpu_percent:   99% | 7517MB
13994, gpu_percent:   99% | 7517MB
13995, gpu_percent:   99% | 7517MB
13996, gpu_percent:  100% | 7517MB
13997, gpu_percent:   99% | 7517MB
13998, gpu_percent:   99% | 7517MB
13999, gpu_percent:   99% | 7517MB
14000, gpu_percent:  100% | 7517MB
14001, gpu_percent:   99% | 7517MB
14002, gpu_percent:   99% | 7517MB
14003, gpu_percent:   99% | 7517MB
14004, gpu_percent:  100% | 7517MB
14005, gpu_percent:   99% | 7517MB
14006, gpu_percent:   99% | 7517MB
14007, gpu_percent:   99% | 7517MB
14008, gpu_percent:  100% | 7517MB
14009, gpu_percent:   99% | 7517MB
14010, gpu_percent:   99% | 7517MB
14011, gpu_percent:   99% | 7517MB
14012, gpu_percent:  100% | 7517MB
14013, gpu_percent:   99% | 7517MB
14014, gpu_percent:   99% | 7517MB
14015, gpu_percent:   99% | 7517MB
14016, gpu_percent:   99% | 7517MB
14017, gpu_percent:   99% | 7517MB
14018, gpu_percent:   99% | 7517MB
14019, gpu_percent:   99% | 7517MB
14020, gpu_percent:  100% | 7517MB
14021, gpu_percent:   99% | 7517MB
14022, gpu_percent:   99% | 7517MB
14023, gpu_percent:   99% | 7517MB
14024, gpu_percent:  100% | 7517MB
14025, gpu_percent:   99% | 7517MB
14026, gpu_percent:   99% | 7517MB
14027, gpu_percent:   99% | 7517MB
14028, gpu_percent:  100% | 7517MB
14029, gpu_percent:   99% | 7517MB
14030, gpu_percent:   99% | 7517MB
14031, gpu_percent:   99% | 7517MB
14032, gpu_percent:  100% | 7517MB
14033, gpu_percent:   99% | 7517MB
14034, gpu_percent:   99% | 7517MB
14035, gpu_percent:   99% | 7517MB
14036, gpu_percent:  100% | 7517MB
14037, gpu_percent:   99% | 7517MB
14038, gpu_percent:   99% | 7517MB
14039, gpu_percent:   99% | 7517MB
14040, gpu_percent:   99% | 7517MB
14041, gpu_percent:   99% | 7517MB
14042, gpu_percent:   99% | 7517MB
14043, gpu_percent:   99% | 7517MB
14044, gpu_percent:   99% | 7517MB
14045, gpu_percent:   99% | 7517MB
14046, gpu_percent:   99% | 7517MB
14047, gpu_percent:   99% | 7517MB
14048, gpu_percent:  100% | 7517MB
14049, gpu_percent:   99% | 7517MB
14050, gpu_percent:   99% | 7517MB
14051, gpu_percent:   99% | 7517MB
14052, gpu_percent:  100% | 7517MB
14053, gpu_percent:   99% | 7517MB
14054, gpu_percent:   99% | 7517MB
14055, gpu_percent:   99% | 7517MB
14056, gpu_percent:   99% | 7517MB
14057, gpu_percent:   99% | 7517MB
14058, gpu_percent:   97% | 7517MB
14059, gpu_percent:   94% | 7517MB
14060, gpu_percent:   99% | 7517MB
14061, gpu_percent:   99% | 7517MB
14062, gpu_percent:   99% | 7517MB
14063, gpu_percent:   99% | 7517MB
14064, gpu_percent:  100% | 7517MB
14065, gpu_percent:   99% | 7517MB
14066, gpu_percent:   99% | 7517MB
14067, gpu_percent:   99% | 7517MB
14068, gpu_percent:  100% | 7517MB
14069, gpu_percent:   99% | 7517MB
14070, gpu_percent:   99% | 7517MB
14071, gpu_percent:   99% | 7517MB
14072, gpu_percent:   99% | 7517MB
14073, gpu_percent:   99% | 7517MB
14074, gpu_percent:   99% | 7517MB
14075, gpu_percent:   99% | 7517MB
14076, gpu_percent:  100% | 7517MB
14077, gpu_percent:   97% | 7517MB
14078, gpu_percent:   99% | 7517MB
14079, gpu_percent:   99% | 7517MB
14080, gpu_percent:   99% | 7517MB
14081, gpu_percent:   97% | 7517MB
14082, gpu_percent:   99% | 7517MB
14083, gpu_percent:   99% | 7517MB
14084, gpu_percent:  100% | 7517MB
14085, gpu_percent:   99% | 7517MB
14086, gpu_percent:   99% | 7517MB
14087, gpu_percent:   99% | 7517MB
14088, gpu_percent:   99% | 7517MB
14089, gpu_percent:  100% | 7517MB
14090, gpu_percent:   99% | 7517MB
14091, gpu_percent:   99% | 7517MB
14092, gpu_percent:   99% | 7517MB
14093, gpu_percent:   99% | 7517MB
14094, gpu_percent:   99% | 7517MB
14095, gpu_percent:   99% | 7517MB
14096, gpu_percent:   98% | 7517MB
14097, gpu_percent:   99% | 7517MB
14098, gpu_percent:   99% | 7517MB
14099, gpu_percent:   99% | 7517MB
14100, gpu_percent:   99% | 7517MB
14101, gpu_percent:   97% | 7517MB
14102, gpu_percent:   99% | 7517MB
14103, gpu_percent:   99% | 7517MB
14104, gpu_percent:   99% | 7517MB
14105, gpu_percent:   99% | 7517MB
14106, gpu_percent:   99% | 7517MB
14107, gpu_percent:   99% | 7517MB
14108, gpu_percent:   99% | 7517MB
14109, gpu_percent:  100% | 7517MB
14110, gpu_percent:   99% | 7517MB
14111, gpu_percent:   99% | 7517MB
14112, gpu_percent:   99% | 7517MB
14113, gpu_percent:  100% | 7517MB
14114, gpu_percent:   99% | 7517MB
14115, gpu_percent:   99% | 7517MB
14116, gpu_percent:  100% | 7517MB
14117, gpu_percent:   99% | 7517MB
14118, gpu_percent:   99% | 7517MB
14119, gpu_percent:   99% | 7517MB
14120, gpu_percent:  100% | 7517MB
14121, gpu_percent:   99% | 7517MB
14122, gpu_percent:   99% | 7517MB
14123, gpu_percent:   99% | 7517MB
14124, gpu_percent:  100% | 7517MB
14125, gpu_percent:   99% | 7517MB
14126, gpu_percent:   99% | 7517MB
14127, gpu_percent:   99% | 7517MB
14128, gpu_percent:   99% | 7517MB
14129, gpu_percent:  100% | 7517MB
14130, gpu_percent:   99% | 7517MB
14131, gpu_percent:   99% | 7517MB
14132, gpu_percent:   99% | 7517MB
14133, gpu_percent:  100% | 7517MB
14134, gpu_percent:   99% | 7517MB
14135, gpu_percent:   99% | 7517MB
14136, gpu_percent:   99% | 7517MB
14137, gpu_percent:  100% | 7517MB
14138, gpu_percent:   99% | 7517MB
14139, gpu_percent:   99% | 7517MB
14140, gpu_percent:   99% | 7517MB
14141, gpu_percent:  100% | 7517MB
14142, gpu_percent:   97% | 7517MB
14143, gpu_percent:   97% | 7517MB
14144, gpu_percent:   99% | 7517MB
14145, gpu_percent:   99% | 7517MB
14146, gpu_percent:   99% | 7517MB
14147, gpu_percent:   99% | 7517MB
14148, gpu_percent:   99% | 7517MB
14149, gpu_percent:  100% | 7517MB
14150, gpu_percent:   99% | 7517MB
14151, gpu_percent:   99% | 7517MB
14152, gpu_percent:   99% | 7517MB
14153, gpu_percent:   99% | 7517MB
14154, gpu_percent:   99% | 7517MB
14155, gpu_percent:   99% | 7517MB
14156, gpu_percent:  100% | 7517MB
14157, gpu_percent:   99% | 7517MB
14158, gpu_percent:   99% | 7517MB
14159, gpu_percent:   99% | 7517MB
14160, gpu_percent:   99% | 7517MB
14161, gpu_percent:  100% | 7517MB
14162, gpu_percent:   99% | 7517MB
14163, gpu_percent:   99% | 7517MB
14164, gpu_percent:   99% | 7517MB
14165, gpu_percent:  100% | 7517MB
14166, gpu_percent:   99% | 7517MB
14167, gpu_percent:   99% | 7517MB
14168, gpu_percent:   99% | 7517MB
14169, gpu_percent:  100% | 7517MB
14170, gpu_percent:   99% | 7517MB
14171, gpu_percent:   99% | 7517MB
14172, gpu_percent:   99% | 7517MB
14173, gpu_percent:  100% | 7517MB
14174, gpu_percent:   99% | 7517MB
14175, gpu_percent:   99% | 7517MB
14176, gpu_percent:   99% | 7517MB
14177, gpu_percent:  100% | 7517MB
14178, gpu_percent:   99% | 7517MB
14179, gpu_percent:   99% | 7517MB
14180, gpu_percent:   99% | 7517MB
14181, gpu_percent:   97% | 7517MB
14182, gpu_percent:   99% | 7517MB
14183, gpu_percent:   99% | 7517MB
14184, gpu_percent:   99% | 7517MB
14185, gpu_percent:  100% | 7517MB
14186, gpu_percent:   99% | 7517MB
14187, gpu_percent:   99% | 7517MB
14188, gpu_percent:   99% | 7517MB
14189, gpu_percent:   99% | 7517MB
14190, gpu_percent:   99% | 7517MB
14191, gpu_percent:   99% | 7517MB
14192, gpu_percent:   99% | 7517MB
14193, gpu_percent:   99% | 7517MB
14194, gpu_percent:   99% | 7517MB
14195, gpu_percent:   99% | 7517MB
14196, gpu_percent:   99% | 7517MB
14197, gpu_percent:   99% | 7517MB
14198, gpu_percent:  100% | 7517MB
14199, gpu_percent:   99% | 7517MB
14200, gpu_percent:   99% | 7517MB
14201, gpu_percent:  100% | 7517MB
14202, gpu_percent:   99% | 7517MB
14203, gpu_percent:   99% | 7517MB
14204, gpu_percent:   99% | 7517MB
14205, gpu_percent:  100% | 7517MB
14206, gpu_percent:   99% | 7517MB
14207, gpu_percent:   99% | 7517MB
14208, gpu_percent:   99% | 7517MB
14209, gpu_percent:  100% | 7517MB
14210, gpu_percent:   99% | 7517MB
14211, gpu_percent:   99% | 7517MB
14212, gpu_percent:   99% | 7517MB
14213, gpu_percent:   96% | 7517MB
14214, gpu_percent:   99% | 7517MB
14215, gpu_percent:   99% | 7517MB
14216, gpu_percent:   99% | 7517MB
14217, gpu_percent:  100% | 7517MB
14218, gpu_percent:   99% | 7517MB
14219, gpu_percent:   99% | 7517MB
14220, gpu_percent:   99% | 7517MB
14221, gpu_percent:  100% | 7517MB
14222, gpu_percent:   99% | 7517MB
14223, gpu_percent:   99% | 7517MB
14224, gpu_percent:   99% | 7517MB
14225, gpu_percent:  100% | 7517MB
14226, gpu_percent:   95% | 7517MB
14227, gpu_percent:   97% | 7517MB
14228, gpu_percent:   99% | 7517MB
14229, gpu_percent:   99% | 7517MB
14230, gpu_percent:  100% | 7517MB
14231, gpu_percent:   99% | 7517MB
14232, gpu_percent:   99% | 7517MB
14233, gpu_percent:   99% | 7517MB
14234, gpu_percent:  100% | 7517MB
14235, gpu_percent:   99% | 7517MB
14236, gpu_percent:   99% | 7517MB
14237, gpu_percent:   99% | 7517MB
14238, gpu_percent:  100% | 7517MB
14239, gpu_percent:   99% | 7517MB
14240, gpu_percent:   99% | 7517MB
14241, gpu_percent:   99% | 7517MB
14242, gpu_percent:  100% | 7517MB
14243, gpu_percent:   99% | 7517MB
14244, gpu_percent:   99% | 7517MB
14245, gpu_percent:   99% | 7517MB
14246, gpu_percent:  100% | 7517MB
14247, gpu_percent:   99% | 7517MB
14248, gpu_percent:   99% | 7517MB
14249, gpu_percent:   99% | 7517MB
14250, gpu_percent:  100% | 7517MB
14251, gpu_percent:   99% | 7517MB
14252, gpu_percent:   99% | 7517MB
14253, gpu_percent:   99% | 7517MB
14254, gpu_percent:   99% | 7517MB
14255, gpu_percent:   99% | 7517MB
14256, gpu_percent:   99% | 7517MB
14257, gpu_percent:  100% | 7517MB
14258, gpu_percent:   99% | 7517MB
14259, gpu_percent:   99% | 7517MB
14260, gpu_percent:   99% | 7517MB
14261, gpu_percent:  100% | 7517MB
14262, gpu_percent:   99% | 7517MB
14263, gpu_percent:   99% | 7517MB
14264, gpu_percent:   99% | 7517MB
14265, gpu_percent:   98% | 7517MB
14266, gpu_percent:   99% | 7517MB
14267, gpu_percent:   99% | 7517MB
14268, gpu_percent:   99% | 7517MB
14269, gpu_percent:  100% | 7517MB
14270, gpu_percent:   99% | 7517MB
14271, gpu_percent:   99% | 7517MB
14272, gpu_percent:   99% | 7517MB
14273, gpu_percent:  100% | 7517MB
14274, gpu_percent:   99% | 7517MB
14275, gpu_percent:   99% | 7517MB
14276, gpu_percent:   99% | 7517MB
14277, gpu_percent:   96% | 7517MB
14278, gpu_percent:   99% | 7517MB
14279, gpu_percent:   99% | 7517MB
14280, gpu_percent:  100% | 7517MB
14281, gpu_percent:   99% | 7517MB
14282, gpu_percent:   99% | 7517MB
14283, gpu_percent:   99% | 7517MB
14284, gpu_percent:   99% | 7517MB
14285, gpu_percent:   99% | 7517MB
14286, gpu_percent:   99% | 7517MB
14287, gpu_percent:   99% | 7517MB
14288, gpu_percent:   99% | 7517MB
14289, gpu_percent:   96% | 7517MB
14290, gpu_percent:   99% | 7517MB
14291, gpu_percent:   99% | 7517MB
14292, gpu_percent:  100% | 7517MB
14293, gpu_percent:   99% | 7517MB
14294, gpu_percent:   99% | 7517MB
14295, gpu_percent:   99% | 7517MB
14296, gpu_percent:   99% | 7517MB
14297, gpu_percent:   99% | 7517MB
14298, gpu_percent:   99% | 7517MB
14299, gpu_percent:   99% | 7517MB
14300, gpu_percent:   97% | 7517MB
14301, gpu_percent:   99% | 7517MB
14302, gpu_percent:   99% | 7517MB
14303, gpu_percent:  100% | 7517MB
14304, gpu_percent:   99% | 7517MB
14305, gpu_percent:   99% | 7517MB
14306, gpu_percent:   99% | 7517MB
14307, gpu_percent:  100% | 7517MB
14308, gpu_percent:   99% | 7517MB
14309, gpu_percent:   98% | 7517MB
14310, gpu_percent:   97% | 7517MB
14311, gpu_percent:   97% | 7517MB
14312, gpu_percent:   99% | 7517MB
14313, gpu_percent:   99% | 7517MB
14314, gpu_percent:   99% | 7517MB
14315, gpu_percent:  100% | 7517MB
14316, gpu_percent:   99% | 7517MB
14317, gpu_percent:   99% | 7517MB
14318, gpu_percent:   99% | 7517MB
14319, gpu_percent:   99% | 7517MB
14320, gpu_percent:   99% | 7517MB
14321, gpu_percent:   99% | 7517MB
14322, gpu_percent:   99% | 7517MB
14323, gpu_percent:  100% | 7517MB
14324, gpu_percent:   99% | 7517MB
14325, gpu_percent:   99% | 7517MB
14326, gpu_percent:   99% | 7517MB
14327, gpu_percent:  100% | 7517MB
14328, gpu_percent:   99% | 7517MB
14329, gpu_percent:   99% | 7517MB
14330, gpu_percent:   99% | 7517MB
14331, gpu_percent:  100% | 7517MB
14332, gpu_percent:   99% | 7517MB
14333, gpu_percent:   99% | 7517MB
14334, gpu_percent:   99% | 7517MB
14335, gpu_percent:   97% | 7517MB
14336, gpu_percent:   99% | 7517MB
14337, gpu_percent:   99% | 7517MB
14338, gpu_percent:   99% | 7517MB
14339, gpu_percent:   99% | 7517MB
14340, gpu_percent:   99% | 7517MB
14341, gpu_percent:   99% | 7517MB
14342, gpu_percent:   99% | 7517MB
14343, gpu_percent:   99% | 7517MB
14344, gpu_percent:   99% | 7517MB
14345, gpu_percent:   99% | 7517MB
14346, gpu_percent:   99% | 7517MB
14347, gpu_percent:   99% | 7517MB
14348, gpu_percent:  100% | 7517MB
14349, gpu_percent:   99% | 7517MB
14350, gpu_percent:   99% | 7517MB
14351, gpu_percent:   99% | 7517MB
14352, gpu_percent:   99% | 7517MB
14353, gpu_percent:   99% | 7517MB
14354, gpu_percent:   99% | 7517MB
14355, gpu_percent:  100% | 7517MB
14356, gpu_percent:   99% | 7517MB
14357, gpu_percent:   99% | 7517MB
14358, gpu_percent:   99% | 7517MB
