1, gpu_percent:   10% | 825MB
2147, gpu_percent:   95% | 1073MB
2148, gpu_percent:   95% | 1073MB
2149, gpu_percent:   95% | 1073MB
2150, gpu_percent:   94% | 1073MB
2151, gpu_percent:   95% | 1073MB
2152, gpu_percent:   95% | 1073MB
2153, gpu_percent:   94% | 1073MB
2154, gpu_percent:   95% | 1073MB
2155, gpu_percent:   95% | 1073MB
2156, gpu_percent:   95% | 1073MB
2157, gpu_percent:   95% | 1073MB
2158, gpu_percent:   95% | 1073MB
2159, gpu_percent:   95% | 1073MB
2160, gpu_percent:   95% | 1073MB
2161, gpu_percent:   94% | 1073MB
2162, gpu_percent:   95% | 1073MB
2163, gpu_percent:   94% | 1073MB
2164, gpu_percent:   95% | 1073MB
2165, gpu_percent:   94% | 1073MB
2166, gpu_percent:   95% | 1073MB
2167, gpu_percent:   94% | 1073MB
2168, gpu_percent:   95% | 1073MB
2169, gpu_percent:   95% | 1073MB
2170, gpu_percent:   94% | 1073MB
2171, gpu_percent:   92% | 1073MB
2172, gpu_percent:   92% | 1073MB
2173, gpu_percent:   92% | 1073MB
2174, gpu_percent:   94% | 1073MB
2175, gpu_percent:   95% | 1073MB
2176, gpu_percent:   95% | 1073MB
2177, gpu_percent:   95% | 1073MB
2178, gpu_percent:   95% | 1073MB
2179, gpu_percent:   95% | 1073MB
2180, gpu_percent:   95% | 1073MB
2181, gpu_percent:   95% | 1073MB
2182, gpu_percent:   95% | 1073MB
2183, gpu_percent:   95% | 1073MB
2184, gpu_percent:   94% | 1073MB
2185, gpu_percent:   95% | 1073MB
2186, gpu_percent:   95% | 1073MB
2187, gpu_percent:   95% | 1073MB
2188, gpu_percent:   95% | 1073MB
2189, gpu_percent:   95% | 1073MB
2190, gpu_percent:   94% | 1073MB
2191, gpu_percent:   95% | 1073MB
2192, gpu_percent:   95% | 1073MB
2193, gpu_percent:   95% | 1073MB
2194, gpu_percent:   95% | 1073MB
2195, gpu_percent:   95% | 1073MB
2196, gpu_percent:   95% | 1073MB
2197, gpu_percent:   95% | 1073MB
2198, gpu_percent:   91% | 1073MB
2199, gpu_percent:   92% | 1073MB
2200, gpu_percent:   92% | 1073MB
2201, gpu_percent:   95% | 1073MB
2202, gpu_percent:   95% | 1073MB
2203, gpu_percent:   95% | 1073MB
2204, gpu_percent:   95% | 1073MB
2205, gpu_percent:   95% | 1073MB
2206, gpu_percent:   95% | 1073MB
2207, gpu_percent:   95% | 1073MB
2208, gpu_percent:   95% | 1073MB
2209, gpu_percent:   95% | 1073MB
2210, gpu_percent:   95% | 1073MB
2211, gpu_percent:   95% | 1073MB
2212, gpu_percent:   95% | 1073MB
2213, gpu_percent:   95% | 1073MB
2214, gpu_percent:   95% | 1073MB
2215, gpu_percent:   95% | 1073MB
2216, gpu_percent:   95% | 1073MB
2217, gpu_percent:   95% | 1073MB
2218, gpu_percent:   95% | 1073MB
2219, gpu_percent:   95% | 1073MB
2220, gpu_percent:   95% | 1073MB
2221, gpu_percent:   95% | 1073MB
2222, gpu_percent:   95% | 1073MB
2223, gpu_percent:   95% | 1073MB
2224, gpu_percent:   95% | 1073MB
2225, gpu_percent:   92% | 1073MB
2226, gpu_percent:   92% | 1073MB
2227, gpu_percent:   92% | 1073MB
2228, gpu_percent:   95% | 1073MB
2229, gpu_percent:   95% | 1073MB
2230, gpu_percent:   95% | 1073MB
2231, gpu_percent:   95% | 1073MB
2232, gpu_percent:   95% | 1073MB
2233, gpu_percent:   95% | 1073MB
2234, gpu_percent:   95% | 1073MB
2235, gpu_percent:   95% | 1073MB
2236, gpu_percent:   95% | 1073MB
2237, gpu_percent:   95% | 1073MB
2238, gpu_percent:   95% | 1073MB
2239, gpu_percent:   95% | 1073MB
2240, gpu_percent:   95% | 1073MB
2241, gpu_percent:   95% | 1073MB
2242, gpu_percent:   95% | 1073MB
2243, gpu_percent:   95% | 1073MB
2244, gpu_percent:   95% | 1073MB
2245, gpu_percent:   95% | 1073MB
2246, gpu_percent:   95% | 1073MB
2247, gpu_percent:   94% | 1073MB
2248, gpu_percent:   95% | 1073MB
2249, gpu_percent:   95% | 1073MB
2250, gpu_percent:   95% | 1073MB
2251, gpu_percent:   95% | 1073MB
2252, gpu_percent:   92% | 1073MB
2253, gpu_percent:   92% | 1073MB
2254, gpu_percent:   92% | 1073MB
2255, gpu_percent:   95% | 1073MB
2256, gpu_percent:   95% | 1073MB
2257, gpu_percent:   95% | 1073MB
2258, gpu_percent:   95% | 1073MB
2259, gpu_percent:   95% | 1073MB
2260, gpu_percent:   95% | 1073MB
2261, gpu_percent:   95% | 1073MB
2262, gpu_percent:   95% | 1073MB
2263, gpu_percent:   95% | 1073MB
2264, gpu_percent:   95% | 1073MB
2265, gpu_percent:   94% | 1073MB
2266, gpu_percent:   95% | 1073MB
2267, gpu_percent:   95% | 1073MB
2268, gpu_percent:   95% | 1073MB
2269, gpu_percent:   95% | 1073MB
2270, gpu_percent:   95% | 1073MB
2271, gpu_percent:   95% | 1073MB
2272, gpu_percent:   95% | 1073MB
2273, gpu_percent:   95% | 1073MB
2274, gpu_percent:   95% | 1073MB
2275, gpu_percent:   95% | 1073MB
2276, gpu_percent:   95% | 1073MB
2277, gpu_percent:   95% | 1073MB
2278, gpu_percent:   95% | 1073MB
2279, gpu_percent:   93% | 1073MB
2280, gpu_percent:   92% | 1073MB
2281, gpu_percent:   91% | 1073MB
2282, gpu_percent:   95% | 1073MB
2283, gpu_percent:   95% | 1073MB
2284, gpu_percent:   95% | 1073MB
2285, gpu_percent:   95% | 1073MB
2286, gpu_percent:   95% | 1073MB
2287, gpu_percent:   95% | 1073MB
2288, gpu_percent:   95% | 1073MB
2289, gpu_percent:   95% | 1073MB
2290, gpu_percent:   94% | 1073MB
2291, gpu_percent:   95% | 1073MB
2292, gpu_percent:   95% | 1073MB
2293, gpu_percent:   94% | 1073MB
2294, gpu_percent:   95% | 1073MB
2295, gpu_percent:   95% | 1073MB
2296, gpu_percent:   95% | 1073MB
2297, gpu_percent:   95% | 1073MB
2298, gpu_percent:   95% | 1073MB
2299, gpu_percent:   95% | 1073MB
2300, gpu_percent:   95% | 1073MB
2301, gpu_percent:   95% | 1073MB
2302, gpu_percent:   95% | 1073MB
2303, gpu_percent:   94% | 1073MB
2304, gpu_percent:   95% | 1073MB
2305, gpu_percent:   95% | 1073MB
2306, gpu_percent:   92% | 1073MB
2307, gpu_percent:   93% | 1073MB
2308, gpu_percent:   92% | 1073MB
2309, gpu_percent:   94% | 1073MB
2310, gpu_percent:   95% | 1073MB
2311, gpu_percent:   95% | 1073MB
2312, gpu_percent:   94% | 1073MB
2313, gpu_percent:   95% | 1073MB
2314, gpu_percent:   95% | 1073MB
2315, gpu_percent:   95% | 1073MB
2316, gpu_percent:   95% | 1073MB
2317, gpu_percent:   94% | 1073MB
2318, gpu_percent:   95% | 1073MB
2319, gpu_percent:   95% | 1073MB
2320, gpu_percent:   95% | 1073MB
2321, gpu_percent:   94% | 1073MB
2322, gpu_percent:   95% | 1073MB
2323, gpu_percent:   95% | 1073MB
2324, gpu_percent:   95% | 1073MB
2325, gpu_percent:   95% | 1073MB
2326, gpu_percent:   95% | 1073MB
2327, gpu_percent:   94% | 1073MB
2328, gpu_percent:   95% | 1073MB
2329, gpu_percent:   95% | 1073MB
2330, gpu_percent:   94% | 1073MB
2331, gpu_percent:   95% | 1073MB
2332, gpu_percent:   95% | 1073MB
2333, gpu_percent:   93% | 1073MB
2334, gpu_percent:   92% | 1073MB
2335, gpu_percent:   95% | 1073MB
2336, gpu_percent:   95% | 1073MB
2337, gpu_percent:   95% | 1073MB
2338, gpu_percent:   95% | 1073MB
2339, gpu_percent:   95% | 1073MB
2340, gpu_percent:   95% | 1073MB
2341, gpu_percent:   94% | 1073MB
2342, gpu_percent:   95% | 1073MB
2343, gpu_percent:   95% | 1073MB
2344, gpu_percent:   95% | 1073MB
2345, gpu_percent:   95% | 1073MB
2346, gpu_percent:   95% | 1073MB
2347, gpu_percent:   95% | 1073MB
2348, gpu_percent:   95% | 1073MB
2349, gpu_percent:   95% | 1073MB
2350, gpu_percent:   95% | 1073MB
2351, gpu_percent:   95% | 1073MB
2352, gpu_percent:   95% | 1073MB
2353, gpu_percent:   95% | 1073MB
2354, gpu_percent:   95% | 1073MB
2355, gpu_percent:   95% | 1073MB
2356, gpu_percent:   95% | 1073MB
2357, gpu_percent:   95% | 1073MB
2358, gpu_percent:   95% | 1073MB
2359, gpu_percent:   94% | 1073MB
2360, gpu_percent:   93% | 1073MB
2361, gpu_percent:   92% | 1073MB
2362, gpu_percent:   95% | 1073MB
2363, gpu_percent:   95% | 1073MB
2364, gpu_percent:   94% | 1073MB
2365, gpu_percent:   95% | 1073MB
2366, gpu_percent:   95% | 1073MB
2367, gpu_percent:   95% | 1073MB
2368, gpu_percent:   95% | 1073MB
2369, gpu_percent:   95% | 1073MB
2370, gpu_percent:   95% | 1073MB
2371, gpu_percent:   95% | 1073MB
2372, gpu_percent:   95% | 1073MB
2373, gpu_percent:   95% | 1073MB
2374, gpu_percent:   95% | 1073MB
2375, gpu_percent:   95% | 1073MB
2376, gpu_percent:   95% | 1073MB
2377, gpu_percent:   95% | 1073MB
2378, gpu_percent:   94% | 1073MB
2379, gpu_percent:   95% | 1073MB
2380, gpu_percent:   95% | 1073MB
2381, gpu_percent:   95% | 1073MB
2382, gpu_percent:   95% | 1073MB
2383, gpu_percent:   95% | 1073MB
2384, gpu_percent:   95% | 1073MB
2385, gpu_percent:   94% | 1073MB
2386, gpu_percent:   92% | 1073MB
2387, gpu_percent:   93% | 1073MB
2388, gpu_percent:   92% | 1073MB
2389, gpu_percent:   95% | 1073MB
2390, gpu_percent:   95% | 1073MB
2391, gpu_percent:   94% | 1073MB
2392, gpu_percent:   95% | 1073MB
2393, gpu_percent:   95% | 1073MB
2394, gpu_percent:   94% | 1073MB
2395, gpu_percent:   95% | 1073MB
2396, gpu_percent:   94% | 1073MB
2397, gpu_percent:   95% | 1073MB
2398, gpu_percent:   95% | 1073MB
2399, gpu_percent:   95% | 1073MB
2400, gpu_percent:   95% | 1073MB
2401, gpu_percent:   95% | 1073MB
2402, gpu_percent:   95% | 1073MB
2403, gpu_percent:   95% | 1073MB
2404, gpu_percent:   95% | 1073MB
2405, gpu_percent:   95% | 1073MB
2406, gpu_percent:   95% | 1073MB
2407, gpu_percent:   94% | 1073MB
2408, gpu_percent:   95% | 1073MB
2409, gpu_percent:   95% | 1073MB
2410, gpu_percent:   95% | 1073MB
2411, gpu_percent:   95% | 1073MB
2412, gpu_percent:   95% | 1073MB
2413, gpu_percent:   92% | 1073MB
2414, gpu_percent:   92% | 1073MB
2415, gpu_percent:   93% | 1073MB
2416, gpu_percent:   95% | 1073MB
2417, gpu_percent:   95% | 1073MB
2418, gpu_percent:   95% | 1073MB
2419, gpu_percent:   95% | 1073MB
2420, gpu_percent:   94% | 1073MB
2421, gpu_percent:   95% | 1073MB
2422, gpu_percent:   95% | 1073MB
2423, gpu_percent:   95% | 1073MB
2424, gpu_percent:   95% | 1073MB
2425, gpu_percent:   95% | 1073MB
2426, gpu_percent:   95% | 1073MB
2427, gpu_percent:   94% | 1073MB
2428, gpu_percent:   94% | 1073MB
2429, gpu_percent:   95% | 1073MB
2430, gpu_percent:   94% | 1073MB
2431, gpu_percent:   95% | 1073MB
2432, gpu_percent:   95% | 1073MB
2433, gpu_percent:   94% | 1073MB
2434, gpu_percent:   95% | 1073MB
2435, gpu_percent:   95% | 1073MB
2436, gpu_percent:   95% | 1073MB
2437, gpu_percent:   95% | 1073MB
2438, gpu_percent:   94% | 1073MB
2439, gpu_percent:   95% | 1073MB
2440, gpu_percent:   93% | 1073MB
2441, gpu_percent:   92% | 1073MB
2442, gpu_percent:   93% | 1073MB
2443, gpu_percent:   95% | 1073MB
2444, gpu_percent:   95% | 1073MB
2445, gpu_percent:   95% | 1073MB
2446, gpu_percent:   95% | 1073MB
2447, gpu_percent:   95% | 1073MB
2448, gpu_percent:   95% | 1073MB
2449, gpu_percent:   95% | 1073MB
2450, gpu_percent:   95% | 1073MB
2451, gpu_percent:   95% | 1073MB
2452, gpu_percent:   95% | 1073MB
2453, gpu_percent:   95% | 1073MB
2454, gpu_percent:   95% | 1073MB
2455, gpu_percent:   95% | 1073MB
2456, gpu_percent:   95% | 1073MB
2457, gpu_percent:   95% | 1073MB
2458, gpu_percent:   95% | 1073MB
2459, gpu_percent:   95% | 1073MB
2460, gpu_percent:   95% | 1073MB
2461, gpu_percent:   95% | 1073MB
2462, gpu_percent:   95% | 1073MB
2463, gpu_percent:   95% | 1073MB
2464, gpu_percent:   95% | 1073MB
2465, gpu_percent:   95% | 1073MB
2466, gpu_percent:   95% | 1073MB
2467, gpu_percent:   92% | 1073MB
2468, gpu_percent:   92% | 1073MB
2469, gpu_percent:   92% | 1073MB
2470, gpu_percent:   95% | 1073MB
2471, gpu_percent:   95% | 1073MB
2472, gpu_percent:   95% | 1073MB
2473, gpu_percent:   95% | 1073MB
2474, gpu_percent:   95% | 1073MB
2475, gpu_percent:   94% | 1073MB
2476, gpu_percent:   95% | 1073MB
2477, gpu_percent:   95% | 1073MB
2478, gpu_percent:   95% | 1073MB
2479, gpu_percent:   95% | 1073MB
2480, gpu_percent:   95% | 1073MB
2481, gpu_percent:   95% | 1073MB
2482, gpu_percent:   94% | 1073MB
2483, gpu_percent:   95% | 1073MB
2484, gpu_percent:   95% | 1073MB
2485, gpu_percent:   95% | 1073MB
2486, gpu_percent:   95% | 1073MB
2487, gpu_percent:   95% | 1073MB
2488, gpu_percent:   95% | 1073MB
2489, gpu_percent:   95% | 1073MB
2490, gpu_percent:   94% | 1073MB
2491, gpu_percent:   95% | 1073MB
2492, gpu_percent:   95% | 1073MB
2493, gpu_percent:   95% | 1073MB
2494, gpu_percent:   92% | 1073MB
2495, gpu_percent:   92% | 1073MB
2496, gpu_percent:   92% | 1073MB
2497, gpu_percent:   95% | 1073MB
2498, gpu_percent:   95% | 1073MB
2499, gpu_percent:   95% | 1073MB
2500, gpu_percent:   95% | 1073MB
2501, gpu_percent:   95% | 1073MB
2502, gpu_percent:   95% | 1073MB
2503, gpu_percent:   95% | 1073MB
2504, gpu_percent:   95% | 1073MB
2505, gpu_percent:   95% | 1073MB
2506, gpu_percent:   95% | 1073MB
2507, gpu_percent:   95% | 1073MB
2508, gpu_percent:   95% | 1073MB
2509, gpu_percent:   95% | 1073MB
2510, gpu_percent:   95% | 1073MB
2511, gpu_percent:   95% | 1073MB
2512, gpu_percent:   95% | 1073MB
2513, gpu_percent:   95% | 1073MB
2514, gpu_percent:   95% | 1073MB
2515, gpu_percent:   95% | 1073MB
2516, gpu_percent:   95% | 1073MB
2517, gpu_percent:   95% | 1073MB
2518, gpu_percent:   94% | 1073MB
2519, gpu_percent:   95% | 1073MB
2520, gpu_percent:   95% | 1073MB
2521, gpu_percent:   92% | 1073MB
2522, gpu_percent:   92% | 1073MB
2523, gpu_percent:   91% | 1073MB
2524, gpu_percent:   95% | 1073MB
2525, gpu_percent:   95% | 1073MB
2526, gpu_percent:   95% | 1073MB
2527, gpu_percent:   95% | 1073MB
2528, gpu_percent:   95% | 1073MB
2529, gpu_percent:   95% | 1073MB
2530, gpu_percent:   95% | 1073MB
2531, gpu_percent:   95% | 1073MB
2532, gpu_percent:   95% | 1073MB
2533, gpu_percent:   95% | 1073MB
2534, gpu_percent:   95% | 1073MB
2535, gpu_percent:   95% | 1073MB
2536, gpu_percent:   95% | 1073MB
2537, gpu_percent:   95% | 1073MB
2538, gpu_percent:   95% | 1073MB
2539, gpu_percent:   95% | 1073MB
2540, gpu_percent:   95% | 1073MB
2541, gpu_percent:   95% | 1073MB
2542, gpu_percent:   95% | 1073MB
2543, gpu_percent:   95% | 1073MB
2544, gpu_percent:   95% | 1073MB
2545, gpu_percent:   95% | 1073MB
2546, gpu_percent:   95% | 1073MB
2547, gpu_percent:   95% | 1073MB
2548, gpu_percent:   92% | 1073MB
2549, gpu_percent:   92% | 1073MB
2550, gpu_percent:   94% | 1073MB
2551, gpu_percent:   95% | 1073MB
2552, gpu_percent:   95% | 1073MB
2553, gpu_percent:   95% | 1073MB
2554, gpu_percent:   94% | 1073MB
2555, gpu_percent:   95% | 1073MB
2556, gpu_percent:   95% | 1073MB
2557, gpu_percent:   95% | 1073MB
2558, gpu_percent:   95% | 1073MB
2559, gpu_percent:   95% | 1073MB
2560, gpu_percent:   95% | 1073MB
2561, gpu_percent:   95% | 1073MB
2562, gpu_percent:   95% | 1073MB
2563, gpu_percent:   95% | 1073MB
2564, gpu_percent:   95% | 1073MB
2565, gpu_percent:   95% | 1073MB
2566, gpu_percent:   94% | 1073MB
2567, gpu_percent:   95% | 1073MB
2568, gpu_percent:   95% | 1073MB
2569, gpu_percent:   95% | 1073MB
2570, gpu_percent:   95% | 1073MB
2571, gpu_percent:   94% | 1073MB
2572, gpu_percent:   95% | 1073MB
2573, gpu_percent:   95% | 1073MB
2574, gpu_percent:   95% | 1073MB
2575, gpu_percent:   92% | 1073MB
2576, gpu_percent:   92% | 1073MB
2577, gpu_percent:   94% | 1073MB
2578, gpu_percent:   95% | 1073MB
2579, gpu_percent:   94% | 1073MB
2580, gpu_percent:   95% | 1073MB
2581, gpu_percent:   95% | 1073MB
2582, gpu_percent:   95% | 1073MB
2583, gpu_percent:   95% | 1073MB
2584, gpu_percent:   95% | 1073MB
2585, gpu_percent:   95% | 1073MB
2586, gpu_percent:   95% | 1073MB
2587, gpu_percent:   94% | 1073MB
2588, gpu_percent:   95% | 1073MB
2589, gpu_percent:   95% | 1073MB
2590, gpu_percent:   95% | 1073MB
2591, gpu_percent:   95% | 1073MB
2592, gpu_percent:   95% | 1073MB
2593, gpu_percent:   95% | 1073MB
2594, gpu_percent:   95% | 1073MB
2595, gpu_percent:   95% | 1073MB
2596, gpu_percent:   95% | 1073MB
2597, gpu_percent:   95% | 1073MB
2598, gpu_percent:   95% | 1073MB
2599, gpu_percent:   95% | 1073MB
2600, gpu_percent:   95% | 1073MB
2601, gpu_percent:   94% | 1073MB
2602, gpu_percent:   91% | 1073MB
2603, gpu_percent:   92% | 1073MB
2604, gpu_percent:   95% | 1073MB
2605, gpu_percent:   95% | 1073MB
2606, gpu_percent:   94% | 1073MB
2607, gpu_percent:   95% | 1073MB
2608, gpu_percent:   95% | 1073MB
2609, gpu_percent:   95% | 1073MB
2610, gpu_percent:   95% | 1073MB
2611, gpu_percent:   95% | 1073MB
2612, gpu_percent:   95% | 1073MB
2613, gpu_percent:   95% | 1073MB
2614, gpu_percent:   95% | 1073MB
2615, gpu_percent:   95% | 1073MB
2616, gpu_percent:   95% | 1073MB
2617, gpu_percent:   95% | 1073MB
2618, gpu_percent:   94% | 1073MB
2619, gpu_percent:   95% | 1073MB
2620, gpu_percent:   95% | 1073MB
2621, gpu_percent:   95% | 1073MB
2622, gpu_percent:   95% | 1073MB
2623, gpu_percent:   94% | 1073MB
2624, gpu_percent:   95% | 1073MB
2625, gpu_percent:   95% | 1073MB
2626, gpu_percent:   95% | 1073MB
2627, gpu_percent:   95% | 1073MB
2628, gpu_percent:   93% | 1073MB
2629, gpu_percent:   93% | 1073MB
2630, gpu_percent:   93% | 1073MB
2631, gpu_percent:   95% | 1073MB
2632, gpu_percent:   95% | 1073MB
2633, gpu_percent:   95% | 1073MB
2634, gpu_percent:   95% | 1073MB
2635, gpu_percent:   95% | 1073MB
2636, gpu_percent:   95% | 1073MB
2637, gpu_percent:   95% | 1073MB
2638, gpu_percent:   95% | 1073MB
2639, gpu_percent:   95% | 1073MB
2640, gpu_percent:   95% | 1073MB
2641, gpu_percent:   94% | 1073MB
2642, gpu_percent:   95% | 1073MB
2643, gpu_percent:   95% | 1073MB
2644, gpu_percent:   95% | 1073MB
2645, gpu_percent:   95% | 1073MB
2646, gpu_percent:   95% | 1073MB
2647, gpu_percent:   95% | 1073MB
2648, gpu_percent:   94% | 1073MB
2649, gpu_percent:   95% | 1073MB
2650, gpu_percent:   95% | 1073MB
2651, gpu_percent:   95% | 1073MB
2652, gpu_percent:   95% | 1073MB
2653, gpu_percent:   95% | 1073MB
2654, gpu_percent:   95% | 1073MB
2655, gpu_percent:   93% | 1073MB
2656, gpu_percent:   92% | 1073MB
2657, gpu_percent:   92% | 1073MB
2658, gpu_percent:   95% | 1073MB
2659, gpu_percent:   94% | 1073MB
2660, gpu_percent:   95% | 1073MB
2661, gpu_percent:   95% | 1073MB
2662, gpu_percent:   95% | 1073MB
2663, gpu_percent:   95% | 1073MB
2664, gpu_percent:   95% | 1073MB
2665, gpu_percent:   95% | 1073MB
2666, gpu_percent:   95% | 1073MB
2667, gpu_percent:   95% | 1073MB
2668, gpu_percent:   94% | 1073MB
2669, gpu_percent:   95% | 1073MB
2670, gpu_percent:   95% | 1073MB
2671, gpu_percent:   95% | 1073MB
2672, gpu_percent:   95% | 1073MB
2673, gpu_percent:   95% | 1073MB
2674, gpu_percent:   95% | 1073MB
2675, gpu_percent:   95% | 1073MB
2676, gpu_percent:   95% | 1073MB
2677, gpu_percent:   95% | 1073MB
2678, gpu_percent:   95% | 1073MB
2679, gpu_percent:   95% | 1073MB
2680, gpu_percent:   95% | 1073MB
2681, gpu_percent:   95% | 1073MB
2682, gpu_percent:   93% | 1073MB
2683, gpu_percent:   92% | 1073MB
2684, gpu_percent:   93% | 1073MB
2685, gpu_percent:   95% | 1073MB
2686, gpu_percent:   95% | 1073MB
2687, gpu_percent:   95% | 1073MB
2688, gpu_percent:   95% | 1073MB
2689, gpu_percent:   95% | 1073MB
2690, gpu_percent:   95% | 1073MB
2691, gpu_percent:   95% | 1073MB
2692, gpu_percent:   95% | 1073MB
2693, gpu_percent:   95% | 1073MB
2694, gpu_percent:   95% | 1073MB
2695, gpu_percent:   95% | 1073MB
2696, gpu_percent:   95% | 1073MB
2697, gpu_percent:   94% | 1073MB
2698, gpu_percent:   95% | 1073MB
2699, gpu_percent:   95% | 1073MB
2700, gpu_percent:   95% | 1073MB
2701, gpu_percent:   95% | 1073MB
2702, gpu_percent:   95% | 1073MB
2703, gpu_percent:   95% | 1073MB
2704, gpu_percent:   95% | 1073MB
2705, gpu_percent:   95% | 1073MB
2706, gpu_percent:   95% | 1073MB
2707, gpu_percent:   95% | 1073MB
2708, gpu_percent:   95% | 1073MB
2709, gpu_percent:   92% | 1073MB
2710, gpu_percent:   92% | 1073MB
2711, gpu_percent:   93% | 1073MB
2712, gpu_percent:   95% | 1073MB
2713, gpu_percent:   95% | 1073MB
2714, gpu_percent:   95% | 1073MB
2715, gpu_percent:   95% | 1073MB
2716, gpu_percent:   95% | 1073MB
2717, gpu_percent:   95% | 1073MB
2718, gpu_percent:   95% | 1073MB
2719, gpu_percent:   95% | 1073MB
2720, gpu_percent:   95% | 1073MB
2721, gpu_percent:   95% | 1073MB
2722, gpu_percent:   95% | 1073MB
2723, gpu_percent:   95% | 1073MB
2724, gpu_percent:   95% | 1073MB
2725, gpu_percent:   95% | 1073MB
2726, gpu_percent:   94% | 1073MB
2727, gpu_percent:   95% | 1073MB
2728, gpu_percent:   95% | 1073MB
2729, gpu_percent:   95% | 1073MB
2730, gpu_percent:   95% | 1073MB
2731, gpu_percent:   95% | 1073MB
2732, gpu_percent:   95% | 1073MB
2733, gpu_percent:   95% | 1073MB
2734, gpu_percent:   95% | 1073MB
2735, gpu_percent:   95% | 1073MB
2736, gpu_percent:   92% | 1073MB
2737, gpu_percent:   90% | 1073MB
2738, gpu_percent:   91% | 1073MB
2739, gpu_percent:   94% | 1073MB
2740, gpu_percent:   94% | 1073MB
2741, gpu_percent:   95% | 1073MB
2742, gpu_percent:   94% | 1073MB
2743, gpu_percent:   95% | 1073MB
2744, gpu_percent:   94% | 1073MB
2745, gpu_percent:   95% | 1073MB
2746, gpu_percent:   95% | 1073MB
2747, gpu_percent:   95% | 1073MB
2748, gpu_percent:   95% | 1073MB
2749, gpu_percent:   95% | 1073MB
2750, gpu_percent:   95% | 1073MB
2751, gpu_percent:   95% | 1073MB
2752, gpu_percent:   95% | 1073MB
2753, gpu_percent:   95% | 1073MB
2754, gpu_percent:   95% | 1073MB
2755, gpu_percent:   95% | 1073MB
2756, gpu_percent:   95% | 1073MB
2757, gpu_percent:   95% | 1073MB
2758, gpu_percent:   95% | 1073MB
2759, gpu_percent:   94% | 1073MB
2760, gpu_percent:   94% | 1073MB
2761, gpu_percent:   95% | 1073MB
2762, gpu_percent:   95% | 1073MB
2763, gpu_percent:   93% | 1073MB
2764, gpu_percent:   93% | 1073MB
2765, gpu_percent:   92% | 1073MB
2766, gpu_percent:   95% | 1073MB
2767, gpu_percent:   95% | 1073MB
2768, gpu_percent:   95% | 1073MB
2769, gpu_percent:   95% | 1073MB
2770, gpu_percent:   95% | 1073MB
2771, gpu_percent:   95% | 1073MB
2772, gpu_percent:   95% | 1073MB
2773, gpu_percent:   95% | 1073MB
2774, gpu_percent:   95% | 1073MB
